osm_id,name,category,risk_tier,risk_label,longitude,latitude
1267618243,Unnamed,building,3.0,High,3.2259792,6.4731316
1258804894,Unnamed,building,0.0,NoData,3.2497653,6.4256175
1275733531,Unnamed,building,3.0,High,3.2909279,6.5162241
1260594259,Unnamed,building,2.0,Moderate,3.2494428,6.5122841
1263539375,Unnamed,building,3.0,High,3.2589125,6.4877819
1262510761,Unnamed,building,2.0,Moderate,3.2402613,6.5100852
1257497744,Unnamed,building,4.0,Very High,3.2801677,6.4402892
1269055866,Unnamed,building,3.0,High,3.2794206,6.4771505
1260771221,Unnamed,building,2.0,Moderate,3.2700132,6.5182171
1257855801,Unnamed,building,4.0,Very High,3.2542376,6.4340847
1258596325,Unnamed,building,3.0,High,3.2351995,6.4462144
1262911042,Unnamed,building,2.0,Moderate,3.267809,6.504153
1258622236,Unnamed,building,3.0,High,3.2922608,6.4626145
1257493410,Unnamed,building,3.0,High,3.2593049,6.441458
1260633936,Unnamed,building,3.0,High,3.2451738,6.5151849
1262911012,Unnamed,building,1.0,Low,3.2668532,6.504431
1258069830,Unnamed,building,2.0,Moderate,3.2794065,6.4711057
1258446946,Unnamed,building,4.0,Very High,3.2910449,6.4563504
1263118001,Unnamed,building,2.0,Moderate,3.2759162,6.5185547
1260554658,Unnamed,building,4.0,Very High,3.2832978,6.5069369
1276254100,Unnamed,building,4.0,Very High,3.2965294,6.4941133
1263732178,Unnamed,building,3.0,High,3.2755436,6.500226
1275800284,Unnamed,building,3.0,High,3.3069075,6.5118342
670579678,Unnamed,building,2.0,Moderate,3.2484846,6.4188689
1275543594,Unnamed,building,2.0,Moderate,3.287764,6.5202737
1263727425,Unnamed,building,2.0,Moderate,3.2869276,6.5058158
1258571364,Unnamed,building,3.0,High,3.2741725,6.4634732
1258603422,Unnamed,building,2.0,Moderate,3.2931611,6.4544826
1263732262,Unnamed,building,4.0,Very High,3.2748726,6.500693
1258675862,Unnamed,building,4.0,Very High,3.2725298,6.4598223
1258663466,Unnamed,building,2.0,Moderate,3.3239984,6.439516
1262064648,Unnamed,building,4.0,Very High,3.2647091,6.512
1267634160,Unnamed,building,3.0,High,3.2304479,6.4529574
1259669407,Unnamed,building,0.0,NoData,3.2513412,6.5230985
1257713742,Unnamed,building,4.0,Very High,3.2526311,6.4326099
1258255283,Unnamed,building,3.0,High,3.280478,6.4417224
1257642340,Unnamed,building,3.0,High,3.2825527,6.4766248
670589943,Unnamed,building,0.0,NoData,3.2556228,6.4244279
1258695127,Unnamed,building,3.0,High,3.2814304,6.4553749
1259056213,Unnamed,building,0.0,NoData,3.2383526,6.5233346
1257600997,Unnamed,building,2.0,Moderate,3.2858603,6.4828454
1257429700,Unnamed,building,3.0,High,3.2803568,6.4474052
1257424325,Unnamed,building,4.0,Very High,3.2613524,6.4496165
1262599785,Unnamed,building,2.0,Moderate,3.2454514,6.5034506
1261860313,Unnamed,building,2.0,Moderate,3.2249147,6.5129875
1264088378,Unnamed,building,3.0,High,3.2390711,6.4534431
1257892224,Unnamed,building,2.0,Moderate,3.2837745,6.463433
1266812176,Unnamed,building,3.0,High,3.2524208,6.4447438
1262968758,Unnamed,building,3.0,High,3.2546694,6.5148966
1260588167,Unnamed,building,4.0,Very High,3.2390403,6.5164685
1266809299,Unnamed,building,2.0,Moderate,3.3291945,6.4200918
1276484759,Unnamed,building,3.0,High,3.3053266,6.5020619
1258581471,Unnamed,building,3.0,High,3.2344417,6.4429699
1258453311,Unnamed,building,2.0,Moderate,3.2942073,6.4661258
1263267422,Unnamed,building,3.0,High,3.2333386,6.5139468
1262605772,Unnamed,building,4.0,Very High,3.2684465,6.5149899
1258579522,Unnamed,building,3.0,High,3.280918,6.4643573
1258618712,Unnamed,building,3.0,High,3.2804012,6.4618796
1258672215,Unnamed,building,3.0,High,3.2909133,6.457853
1266789205,Unnamed,building,2.0,Moderate,3.2333764,6.4537101
1262084870,Unnamed,building,3.0,High,3.2521386,6.50912
1263147159,Unnamed,building,3.0,High,3.2395097,6.5212017
1262968816,Unnamed,building,4.0,Very High,3.2523319,6.5156853
1267746231,Unnamed,building,2.0,Moderate,3.2158919,6.4462105
1083917835,Unnamed,building,4.0,Very High,3.2343113,6.4416803
1262968861,Unnamed,building,3.0,High,3.2543681,6.5166254
1270916892,Unnamed,building,3.0,High,3.2600713,6.5155729
1257478117,Unnamed,building,4.0,Very High,3.2706283,6.442106
1257876483,Unnamed,building,2.0,Moderate,3.2557042,6.4307657
1262504176,Unnamed,building,3.0,High,3.2679041,6.5221243
1257545591,Unnamed,building,4.0,Very High,3.2474874,6.4514122
1260678507,Unnamed,building,3.0,High,3.2770595,6.5173083
1268617315,Unnamed,building,2.0,Moderate,3.251652,6.4984198
1276250142,Unnamed,building,3.0,High,3.2905184,6.4948271
1261398847,Unnamed,building,4.0,Very High,3.2568558,6.5035204
1267689163,Unnamed,building,3.0,High,3.2280485,6.4478265
1258762479,Unnamed,building,4.0,Very High,3.3141523,6.4376204
1267689079,Unnamed,building,3.0,High,3.228097,6.4481641
1258452776,Unnamed,building,4.0,Very High,3.3044458,6.4409904
1257845555,Unnamed,building,2.0,Moderate,3.2422907,6.4680766
1267509128,Unnamed,building,3.0,High,3.2161404,6.456049
1267836961,Unnamed,building,4.0,Very High,3.3018417,6.4730796
1258180664,Unnamed,building,4.0,Very High,3.2618014,6.4543942
1259652611,Unnamed,building,4.0,Very High,3.259021,6.5097347
1258327299,Unnamed,building,4.0,Very High,3.257791,6.4583878
1266777810,Unnamed,building,4.0,Very High,3.2576743,6.4445552
1261797264,Unnamed,building,4.0,Very High,3.2246253,6.5072195
1257418797,Unnamed,building,4.0,Very High,3.30441,6.4581263
1262119364,Unnamed,building,4.0,Very High,3.2347996,6.5059921
1257513565,Unnamed,building,2.0,Moderate,3.2909351,6.4525558
1258702781,Unnamed,building,0.0,NoData,3.3343051,6.4199367
1259532856,Unnamed,building,3.0,High,3.2531006,6.5089683
1257861087,Unnamed,building,4.0,Very High,3.3132804,6.4420342
1276182397,Unnamed,building,3.0,High,3.3002189,6.5059889
1258529626,Unnamed,building,1.0,Low,3.2856495,6.4228826
1262481118,Unnamed,building,4.0,Very High,3.270906,6.5221093
1259769504,Unnamed,building,4.0,Very High,3.2300083,6.5220366
1258636500,Unnamed,building,3.0,High,3.2770097,6.4673035
1276177000,Unnamed,building,3.0,High,3.3021471,6.5047084
1258014585,Unnamed,building,2.0,Moderate,3.2577352,6.4712616
1263726997,Unnamed,building,2.0,Moderate,3.2644976,6.4935061
1275402207,Unnamed,building,0.0,NoData,3.2998965,6.5227785
1257960849,Unnamed,building,4.0,Very High,3.2321745,6.4569224
1258675837,Unnamed,building,4.0,Very High,3.2714836,6.4597293
1257642341,Unnamed,building,3.0,High,3.2825565,6.4768741
1257493444,Unnamed,building,2.0,Moderate,3.2598991,6.4433963
1267438621,Unnamed,building,4.0,Very High,3.2959009,6.4741152
1262535580,Unnamed,building,3.0,High,3.2728961,6.5216523
1263237771,Unnamed,building,3.0,High,3.2394788,6.5188215
1261815996,Unnamed,building,0.0,NoData,3.2201437,6.5067114
1257605774,Unnamed,building,4.0,Very High,3.2535425,6.4440012
1257822763,Unnamed,building,1.0,Low,3.3028731,6.4751001
1263658259,Unnamed,building,2.0,Moderate,3.2738366,6.4821273
1258244766,Unnamed,building,4.0,Very High,3.2870797,6.4575856
1258569730,Unnamed,building,4.0,Very High,3.2330058,6.4403159
1259524821,Unnamed,building,4.0,Very High,3.2531038,6.498977
1276439630,Unnamed,building,2.0,Moderate,3.2931702,6.4867033
1275358525,Unnamed,building,0.0,NoData,3.3001009,6.5260452
1267443993,Unnamed,building,3.0,High,3.2168525,6.4473945
1275283045,Unnamed,building,0.0,NoData,3.3085578,6.527031
1257845487,Unnamed,building,3.0,High,3.2464473,6.468105
1258571774,Unnamed,building,4.0,Very High,3.2547768,6.455092
1267538097,Unnamed,building,3.0,High,3.2286728,6.4615723
1258379864,Unnamed,building,1.0,Low,3.2670115,6.4221048
1257983341,Unnamed,building,3.0,High,3.2715483,6.4716716
1258651069,Unnamed,building,3.0,High,3.2546016,6.4292516
1263692060,Unnamed,building,3.0,High,3.2535567,6.5019412
1262183309,Unnamed,building,0.0,NoData,3.2338431,6.5238473
1257980672,Unnamed,building,3.0,High,3.2570308,6.4631924
1257789212,Unnamed,building,2.0,Moderate,3.3018047,6.4567948
783664091,Unnamed,building,3.0,High,3.2534274,6.4679849
1263293847,Unnamed,building,3.0,High,3.2558532,6.5159051
1260588152,Unnamed,building,4.0,Very High,3.2390665,6.5156312
1257366098,Unnamed,building,3.0,High,3.291106,6.4510141
1257954107,Unnamed,building,3.0,High,3.2545819,6.4432018
1258642628,Unnamed,building,0.0,NoData,3.3089812,6.4845613
1257563267,Unnamed,building,2.0,Moderate,3.2976059,6.4654036
1257963663,Unnamed,building,3.0,High,3.2811994,6.4522691
1257953626,Unnamed,building,4.0,Very High,3.2991196,6.4728025
1258569740,Unnamed,building,0.0,NoData,3.2346227,6.4392136
1257418787,Unnamed,building,4.0,Very High,3.3048771,6.4583432
1262840532,Unnamed,building,4.0,Very High,3.2346307,6.5150895
1257844821,Unnamed,building,3.0,High,3.2875635,6.4794505
1260550561,Unnamed,building,3.0,High,3.2449687,6.4997429
1269750634,Unnamed,building,2.0,Moderate,3.2851696,6.5140828
1276259151,Unnamed,building,4.0,Very High,3.3013584,6.4970097
1276187877,Unnamed,building,4.0,Very High,3.2985283,6.5037823
1257764945,Unnamed,building,3.0,High,3.2662854,6.443966
1259072922,Unnamed,building,3.0,High,3.2451463,6.5139428
1275744564,Unnamed,building,3.0,High,3.2907842,6.5103674
1257980784,Unnamed,building,3.0,High,3.255243,6.4640063
1260678536,Unnamed,building,0.0,NoData,3.2785572,6.5199412
1258282610,Unnamed,building,3.0,High,3.27996,6.4311006
1257401873,Unnamed,building,2.0,Moderate,3.2639818,6.4388925
1258461787,Unnamed,building,4.0,Very High,3.3210192,6.4451499
1263736261,Unnamed,building,3.0,High,3.283135,6.4950378
1276433212,Unnamed,building,4.0,Very High,3.2969225,6.4857591
1259653098,Unnamed,building,3.0,High,3.2415274,6.4975426
1258640910,Unnamed,building,4.0,Very High,3.3186134,6.4417418
1261992934,Unnamed,building,4.0,Very High,3.2700227,6.5107229
1257605836,Unnamed,building,4.0,Very High,3.2528756,6.4449335
831197460,Unnamed,building,3.0,High,3.2338069,6.4266515
1267761789,Unnamed,building,4.0,Very High,3.2205153,6.4436312
1262957265,Unnamed,building,2.0,Moderate,3.262581,6.5131465
1258014417,Unnamed,building,0.0,NoData,3.3078534,6.4654947
1275744583,Unnamed,building,2.0,Moderate,3.2918505,6.5115985
1257991311,Unnamed,building,4.0,Very High,3.3058345,6.4801664
1257723064,Unnamed,building,3.0,High,3.2557382,6.4450212
1267630503,Unnamed,building,2.0,Moderate,3.2305401,6.4547438
1275745446,Unnamed,building,3.0,High,3.2997233,6.5163112
1262895608,Unnamed,building,3.0,High,3.2687876,6.4992992
1263644024,Unnamed,building,4.0,Very High,3.237484,6.5224456
1258602803,Unnamed,building,4.0,Very High,3.2956114,6.4825967
1277842401,Unnamed,building,3.0,High,3.2916614,6.4836745
1257774627,Unnamed,building,1.0,Low,3.2625948,6.4451467
1257809384,Unnamed,building,4.0,Very High,3.2834676,6.4544961
733884219,Unnamed,building,4.0,Very High,3.2562704,6.4576403
1083914136,Unnamed,building,3.0,High,3.2276438,6.4430286
1259497473,Unnamed,building,3.0,High,3.2616913,6.5072724
1083910585,Unnamed,building,2.0,Moderate,3.2177151,6.4440952
1258444752,Unnamed,building,4.0,Very High,3.2314165,6.4530854
1276439727,Unnamed,building,4.0,Very High,3.2947533,6.4847764
1267538155,Unnamed,building,4.0,Very High,3.2279191,6.4609037
1267619410,Unnamed,building,3.0,High,3.2116277,6.4520007
1275736216,Unnamed,building,4.0,Very High,3.3045212,6.5157229
1257979996,Unnamed,building,3.0,High,3.2905156,6.4642137
1267027675,Unnamed,building,4.0,Very High,3.3138407,6.4428621
1267343063,Unnamed,building,3.0,High,3.2145152,6.446539
1258625959,Unnamed,building,3.0,High,3.251133,6.4662481
1263159385,Unnamed,building,0.0,NoData,3.2286919,6.5238936
1257386444,Unnamed,building,1.0,Low,3.2696457,6.4388809
1258660152,Unnamed,building,3.0,High,3.2382991,6.4437851
1257838018,Unnamed,building,3.0,High,3.2997607,6.4737126
1276140968,Unnamed,building,3.0,High,3.2965223,6.5078045
1276244534,Unnamed,building,4.0,Very High,3.2936166,6.4958969
1275940126,Unnamed,building,3.0,High,3.2989225,6.5109591
1257418064,Unnamed,building,2.0,Moderate,3.2814926,6.4509919
1257605206,Unnamed,building,4.0,Very High,3.2324011,6.4549535
1258575074,Unnamed,building,4.0,Very High,3.2386653,6.467389
1261400049,Unnamed,building,3.0,High,3.2236865,6.5102672
1257718500,Unnamed,building,2.0,Moderate,3.2562483,6.4374241
1263147320,Unnamed,building,0.0,NoData,3.2383955,6.52268
1272958393,Unnamed,building,3.0,High,3.2217136,6.4916295
1257817022,Unnamed,building,4.0,Very High,3.2441879,6.4532245
1275736892,Unnamed,building,2.0,Moderate,3.293025,6.513412
1266479460,Unnamed,building,0.0,NoData,3.3497857,6.4218699
1258547869,Unnamed,building,3.0,High,3.233022,6.4506047
1263159461,Unnamed,building,0.0,NoData,3.2297054,6.5246815
1275886073,Unnamed,building,0.0,NoData,3.3078217,6.5093506
1275699690,Unnamed,building,2.0,Moderate,3.2981315,6.5192057
1262949539,Unnamed,building,3.0,High,3.2508491,6.5107048
1275205883,Unnamed,building,3.0,High,3.305835,6.5048639
1258714783,Unnamed,building,0.0,NoData,3.3315535,6.4194318
1257916766,Unnamed,building,4.0,Very High,3.2883696,6.480392
1258203958,Unnamed,building,4.0,Very High,3.2563166,6.4519621
1263527801,Unnamed,building,4.0,Very High,3.2520266,6.4960211
1259483921,Unnamed,building,3.0,High,3.2532935,6.4886635
1257816170,Unnamed,building,3.0,High,3.26377,6.4471871
1275781305,Unnamed,building,2.0,Moderate,3.3058901,6.5114486
1257784180,Unnamed,building,3.0,High,3.2548725,6.448554
1262636605,Unnamed,building,2.0,Moderate,3.2551946,6.4996225
1260554587,Unnamed,building,3.0,High,3.2835542,6.507988
1267630607,Unnamed,building,4.0,Very High,3.2305659,6.4567026
1272370074,Unnamed,building,3.0,High,3.2665838,6.5101681
1258411551,Unnamed,building,3.0,High,3.2643107,6.4345045
1263532823,Unnamed,building,3.0,High,3.2779551,6.5013131
1257519509,Unnamed,building,4.0,Very High,3.2555258,6.4516759
1263283405,Unnamed,building,4.0,Very High,3.2294878,6.5161981
1275744588,Unnamed,building,2.0,Moderate,3.2922329,6.5113073
1259769474,Unnamed,building,0.0,NoData,3.2312867,6.5224958
1259490773,Unnamed,building,2.0,Moderate,3.2886351,6.513165
1260642519,Unnamed,building,4.0,Very High,3.270435,6.5145594
1257498433,Unnamed,building,3.0,High,3.2518515,6.4706183
1257625282,Unnamed,building,4.0,Very High,3.2770977,6.4556062
1257791674,Unnamed,building,3.0,High,3.2952926,6.4574124
1263275071,Unnamed,building,3.0,High,3.2309953,6.5139075
1257945644,Unnamed,building,4.0,Very High,3.2955489,6.4625145
1258039456,Unnamed,building,3.0,High,3.2932632,6.453399
1262768949,Unnamed,building,3.0,High,3.2668446,6.5121455
1257794205,Unnamed,building,2.0,Moderate,3.2733214,6.4679094
1263176319,Unnamed,building,3.0,High,3.2512964,6.5082342
1258409083,Unnamed,building,4.0,Very High,3.2823037,6.4679074
964330593,Unnamed,building,2.0,Moderate,3.2574123,6.463216
1263741558,Unnamed,building,3.0,High,3.280899,6.4971519
1261398943,Unnamed,building,4.0,Very High,3.256748,6.502439
731792938,Unnamed,building,3.0,High,3.216762,6.4800652
1261916962,Unnamed,building,4.0,Very High,3.2495868,6.5222915
1260602318,Unnamed,building,2.0,Moderate,3.2335968,6.418694
1263159381,Unnamed,building,0.0,NoData,3.228903,6.5240397
1257761811,Unnamed,building,3.0,High,3.2477513,6.4464372
1266815906,Unnamed,building,2.0,Moderate,3.2998937,6.442006
1263288181,Unnamed,building,2.0,Moderate,3.2225034,6.5223612
1262636620,Unnamed,building,3.0,High,3.2556332,6.5006105
1257488347,Unnamed,building,2.0,Moderate,3.2521585,6.4764936
1262852155,Unnamed,building,1.0,Low,3.2676587,6.4990237
1260588198,Unnamed,building,4.0,Very High,3.2398989,6.5163758
1262559564,Unnamed,building,2.0,Moderate,3.2343632,6.5067335
1257397541,Unnamed,building,2.0,Moderate,3.2546809,6.4494669
1258829455,Unnamed,building,0.0,NoData,3.2536143,6.406314
1261860406,Unnamed,building,4.0,Very High,3.22473,6.5130726
1262221629,Unnamed,building,3.0,High,3.221751,6.5060857
1257547141,Unnamed,building,3.0,High,3.2524368,6.4474123
1263177850,Unnamed,building,4.0,Very High,3.2531077,6.4953554
1260611952,Unnamed,building,2.0,Moderate,3.2421738,6.5161733
1258456306,Unnamed,building,3.0,High,3.2592538,6.4394864
1258436916,Unnamed,building,2.0,Moderate,3.2647285,6.4621732
1266656745,Unnamed,building,4.0,Very High,3.2324253,6.4546629
1257385671,Unnamed,building,4.0,Very High,3.2703146,6.448132
1267534782,Unnamed,building,2.0,Moderate,3.2269737,6.461676
1257804168,Unnamed,building,4.0,Very High,3.3036386,6.4586323
1267572956,Unnamed,building,4.0,Very High,3.2274214,6.453279
1263471895,Unnamed,building,3.0,High,3.2632566,6.5049615
1263517047,Unnamed,building,3.0,High,3.2487651,6.4994511
1257915938,Unnamed,building,4.0,Very High,3.2632288,6.4640119
1267530142,Unnamed,building,0.0,NoData,3.2107303,6.4575005
1258532537,Unnamed,building,0.0,NoData,3.2662436,6.4060765
1259769498,Unnamed,building,3.0,High,3.2308165,6.5218895
815640019,Unnamed,building,3.0,High,3.240482,6.5001703
1266814624,Unnamed,building,2.0,Moderate,3.2781887,6.4390719
1258125016,Unnamed,building,3.0,High,3.2991123,6.4827144
1258447058,Unnamed,building,4.0,Very High,3.2906226,6.4560129
1258213710,Unnamed,building,4.0,Very High,3.2538248,6.4518983
1258579533,Unnamed,building,2.0,Moderate,3.2798508,6.4646256
1257472025,Unnamed,building,4.0,Very High,3.2675121,6.442527
1263018470,Unnamed,building,2.0,Moderate,3.2578298,6.4977295
1262964960,Unnamed,building,3.0,High,3.2705897,6.5048305
1267899061,Unnamed,building,3.0,High,3.2858474,6.4581487
1258443029,Unnamed,building,4.0,Very High,3.2991192,6.4682861
1263699452,Unnamed,building,3.0,High,3.2592874,6.4952964
1257493437,Unnamed,building,4.0,Very High,3.2599548,6.4427354
1258446991,Unnamed,building,4.0,Very High,3.2913153,6.4563325
1275718770,Unnamed,building,3.0,High,3.2882567,6.5178495
1275548543,Unnamed,building,0.0,NoData,3.287193,6.5226159
1258702899,Unnamed,building,0.0,NoData,3.3322491,6.4199057
1268376088,Unnamed,building,3.0,High,3.2510758,6.4872012
1257928053,Unnamed,building,3.0,High,3.2831875,6.4742519
1257924248,Unnamed,building,1.0,Low,3.2844239,6.4744556
1266611419,Unnamed,building,0.0,NoData,3.3344559,6.4200158
1258840254,Unnamed,building,3.0,High,3.2565653,6.4135784
1258596501,Unnamed,building,4.0,Very High,3.2339812,6.4443249
1275856154,Unnamed,building,3.0,High,3.3050799,6.5111223
1258720027,Unnamed,building,0.0,NoData,3.2831401,6.4244619
1261794964,Unnamed,building,2.0,Moderate,3.262021,6.5048642
1260480552,Unnamed,building,3.0,High,3.2668436,6.5035465
1268123313,Unnamed,building,4.0,Very High,3.2993253,6.4687816
1257611624,Unnamed,building,2.0,Moderate,3.245996,6.449346
1257607633,Unnamed,building,4.0,Very High,3.2537151,6.4438162
1258393642,Unnamed,building,3.0,High,3.284448,6.4702632
1275581504,Unnamed,building,0.0,NoData,3.3071218,6.517682
1258225275,Unnamed,building,3.0,High,3.2632459,6.4518912
1272449436,Unnamed,building,4.0,Very High,3.22513,6.4552296
1262636578,Unnamed,building,3.0,High,3.2563934,6.500318
1258702826,Unnamed,building,0.0,NoData,3.3331638,6.4194835
1258610364,Unnamed,building,3.0,High,3.28663,6.4691745
1267732918,Unnamed,building,3.0,High,3.2241902,6.4485422
1261841580,Unnamed,building,4.0,Very High,3.2228825,6.5133091
1262210913,Unnamed,building,3.0,High,3.2421703,6.513863
1258403159,Unnamed,building,4.0,Very High,3.2975913,6.4566472
1275520133,Unnamed,building,4.0,Very High,3.2980244,6.5220987
1275413312,Unnamed,building,3.0,High,3.3002569,6.5203846
1258569746,Unnamed,building,4.0,Very High,3.2331647,6.4401832
747945846,Unnamed,building,3.0,High,3.2353118,6.4278914
1262295703,Unnamed,building,0.0,NoData,3.2788636,6.5193087
1267871146,Unnamed,building,4.0,Very High,3.285603,6.475572
1258549307,Unnamed,building,0.0,NoData,3.2000412,6.4187709
1258540123,Unnamed,building,4.0,Very High,3.2400953,6.4484933
1263471957,Unnamed,building,3.0,High,3.2651602,6.5039123
1268207473,Unnamed,building,3.0,High,3.2554787,6.5192482
1258593933,Unnamed,building,4.0,Very High,3.2325903,6.4581945
1257364221,Unnamed,building,3.0,High,3.2948612,6.4499207
670589927,Unnamed,building,0.0,NoData,3.2563076,6.4244605
1257472073,Unnamed,building,2.0,Moderate,3.2678997,6.4433104
1258027102,Unnamed,building,4.0,Very High,3.3097018,6.4498857
1261841483,Unnamed,building,2.0,Moderate,3.2231227,6.5122291
995310145,Unnamed,building,1.0,Low,3.324803,6.4197079
1262949601,Unnamed,building,4.0,Very High,3.2498067,6.5094216
1263609574,Unnamed,building,0.0,NoData,3.2380874,6.5237608
1258610393,Unnamed,building,3.0,High,3.2857448,6.468375
1275402224,Unnamed,building,0.0,NoData,3.3008435,6.5245835
1258571249,Unnamed,building,3.0,High,3.2746648,6.4630737
1257798693,Unnamed,building,2.0,Moderate,3.2863415,6.4720388
1259700342,Unnamed,building,2.0,Moderate,3.2459804,6.5114587
1258593775,Unnamed,building,2.0,Moderate,3.2313874,6.4586253
1137584421,Unnamed,building,3.0,High,3.2988381,6.5016165
1263647975,Unnamed,building,4.0,Very High,3.2776846,6.5102414
1262208418,Unnamed,building,1.0,Low,3.2418947,6.5124518
1257947904,Unnamed,building,3.0,High,3.2981409,6.4813824
1266539517,Unnamed,building,0.0,NoData,3.3232072,6.4433255
1267150468,Unnamed,building,3.0,High,3.3009921,6.4614059
1260708774,Unnamed,building,4.0,Very High,3.2406966,6.4978976
1259329879,Unnamed,building,4.0,Very High,3.2719454,6.499623
1260647461,Unnamed,building,4.0,Very High,3.2455806,6.5190664
1285751726,Unnamed,building,2.0,Moderate,3.3569359,6.4158973
1258165090,Unnamed,building,4.0,Very High,3.3132332,6.4443696
1259658832,Unnamed,building,2.0,Moderate,3.2514413,6.5154116
1263609426,Unnamed,building,0.0,NoData,3.2356353,6.523377
1268113434,Unnamed,building,1.0,Low,3.2309572,6.5190502
1262670233,Unnamed,building,1.0,Low,3.2476264,6.4972116
1258853996,Unnamed,building,2.0,Moderate,3.255212,6.412978
1259686799,Unnamed,building,3.0,High,3.245804,6.5215218
1258543663,Unnamed,building,3.0,High,3.2372556,6.447859
1258666324,Unnamed,building,4.0,Very High,3.2686709,6.4547708
1258675847,Unnamed,building,4.0,Very High,3.2720997,6.4599245
1257386463,Unnamed,building,2.0,Moderate,3.2694327,6.4401805
995900248,Unnamed,building,2.0,Moderate,3.3271292,6.4198747
1259371025,Unnamed,building,0.0,NoData,3.2586035,6.5218899
1263761526,Unnamed,building,2.0,Moderate,3.2405336,6.4764615
1257751067,Unnamed,building,4.0,Very High,3.2586856,6.4454248
1258619335,Unnamed,building,0.0,NoData,3.2247498,6.4381148
1257841536,Unnamed,building,3.0,High,3.2593016,6.4345911
1258419241,Unnamed,building,4.0,Very High,3.2610668,6.4350659
1261797303,Unnamed,building,4.0,Very High,3.2269246,6.5077665
1258618740,Unnamed,building,3.0,High,3.2806305,6.462606
1260681193,Unnamed,building,3.0,High,3.2515443,6.5191671
1258366257,Unnamed,building,4.0,Very High,3.2622954,6.4650252
1275526948,Unnamed,building,3.0,High,3.3032988,6.5215179
1258449737,Unnamed,building,3.0,High,3.2769376,6.4830804
1262949682,Unnamed,building,4.0,Very High,3.2500481,6.5114497
1263647902,Unnamed,building,3.0,High,3.2786475,6.5108869
1261910419,Unnamed,building,0.0,NoData,3.265906,6.5231078
1263747924,Unnamed,building,3.0,High,3.2516029,6.4876568
1262529781,Unnamed,building,4.0,Very High,3.262494,6.5157524
1267566695,Unnamed,building,2.0,Moderate,3.2231795,6.4891651
1258808394,Unnamed,building,4.0,Very High,3.3316927,6.4185955
1257419445,Unnamed,building,1.0,Low,3.260744,6.4384456
1259532810,Unnamed,building,2.0,Moderate,3.2535711,6.5092069
1267775867,Unnamed,building,2.0,Moderate,3.2233973,6.4427673
1267534792,Unnamed,building,4.0,Very High,3.2272185,6.4605964
1263018422,Unnamed,building,2.0,Moderate,3.2587301,6.4958696
1257607628,Unnamed,building,4.0,Very High,3.254301,6.4446884
1257722999,Unnamed,building,4.0,Very High,3.2562739,6.4433667
1258444716,Unnamed,building,3.0,High,3.2321604,6.4521699
1267733073,Unnamed,building,2.0,Moderate,3.2235157,6.4484224
1285337641,Unnamed,building,3.0,High,3.3603416,6.4162976
1259652710,Unnamed,building,2.0,Moderate,3.2601641,6.5106271
1257413905,Unnamed,building,4.0,Very High,3.2800095,6.4403559
1261988470,Unnamed,building,4.0,Very High,3.2678687,6.5189358
995753221,Unnamed,building,3.0,High,3.3297864,6.4185569
1263147170,Unnamed,building,2.0,Moderate,3.2401862,6.5210198
1257723096,Unnamed,building,4.0,Very High,3.2548461,6.4438555
1257599297,Unnamed,building,4.0,Very High,3.239638,6.4526717
1258598264,Unnamed,building,3.0,High,3.2986388,6.4617187
1263467063,Unnamed,building,4.0,Very High,3.275202,6.4980426
1267748202,Unnamed,building,0.0,NoData,3.189811,6.4045948
1258631883,Unnamed,building,4.0,Very High,3.2415389,6.4704138
1258229626,Unnamed,building,1.0,Low,3.3076178,6.4639073
1258620959,Unnamed,building,3.0,High,3.2836233,6.472234
1262122463,Unnamed,building,2.0,Moderate,3.2625556,6.5107768
1257539037,Unnamed,building,3.0,High,3.3018237,6.4765131
1260678506,Unnamed,building,4.0,Very High,3.276816,6.5178842
1267695147,Unnamed,building,2.0,Moderate,3.2211455,6.4735402
1276259172,Unnamed,building,3.0,High,3.3006661,6.4960771
1267619320,Unnamed,building,3.0,High,3.2126325,6.4521432
1262179552,Unnamed,building,3.0,High,3.2370216,6.5004006
1276472267,Unnamed,building,3.0,High,3.3079286,6.4947809
1263741643,Unnamed,building,4.0,Very High,3.2797349,6.4975904
1262183262,Unnamed,building,0.0,NoData,3.2346051,6.524298
1270916971,Unnamed,building,2.0,Moderate,3.2591762,6.5164069
1267545696,Unnamed,building,2.0,Moderate,3.2347984,6.4641539
1267487823,Unnamed,building,3.0,High,3.2947023,6.4592744
1257991223,Unnamed,building,3.0,High,3.3048254,6.4791124
1258661001,Unnamed,building,2.0,Moderate,3.3226111,6.4393794
1257911184,Unnamed,building,3.0,High,3.2764081,6.4437159
1257512229,Unnamed,building,3.0,High,3.2522274,6.4708928
1263293716,Unnamed,building,3.0,High,3.2557108,6.5157611
1267784892,Unnamed,building,3.0,High,3.290249,6.4580383
1263718950,Unnamed,building,2.0,Moderate,3.2546305,6.492149
1258801183,Unnamed,building,0.0,NoData,3.2569963,6.4245528
1258412483,Unnamed,building,3.0,High,3.2635756,6.4343321
1259630273,Unnamed,building,3.0,High,3.2597719,6.5194903
1276182497,Unnamed,building,4.0,Very High,3.2988108,6.5055682
1263704703,Unnamed,building,2.0,Moderate,3.269317,6.4979736
1089849917,Unnamed,building,1.0,Low,3.2210504,6.4560691
1262787294,Unnamed,building,4.0,Very High,3.2604852,6.5175719
